mpid,formula,bg_comp,bg_exp
mp-7583,SiS2,3.2415,
mp-758302,LiAgF2,1.591,
mp-758305,Li2Mn5(FeO6)2,0.6697000000000001,
mp-758307,LiV(PO3)3,3.004099999999999,
mp-758308,Li4V5(P3O11)2,2.3533,
mp-758312,Li2Ti2V5O12,0.893799999999999,
mp-758313,BaZn2As3HO11,2.5886,
mp-758316,La10Bi8O27,1.4298,
mp-758317,YTa3O9,2.505499999999999,
mp-758318,Li5VP2(O4F)2,2.4687,
mp-758320,Li2CuF4,0.9195,
mp-758321,LiFe(PO3)3,4.1437,
mp-758330,Li2Co2Si2O7,2.931599999999999,
mp-758331,NdTa3O9,2.4132,
mp-758332,CaGd4O7,2.8821,
mp-758334,Li6Cr3Sb(PO4)6,1.8971,
mp-758336,Li3VP3O11,1.423399999999999,
mp-758338,Li2Co2Si2O7,2.8478,
mp-758341,Li3Mn(CO3)3,0.7254,
mp-758342,Li2Co2(SiO3)3,2.6661,
mp-758344,LiV2(PO4)3,0.6595000000000001,
mp-758345,Li4V7(PO4)6,2.199,
mp-758349,KFeP4(H2O7)2,3.0795,
mp-758351,LiP4WO12,4.0667,
mp-758354,Li2Co(SiO3)2,3.2334,
mp-758355,LiVPO5,1.6391,
mp-758356,P2H12N7Cl,4.7120000000000015,
mp-758358,Li3V3(PO4)4,2.1547,
mp-758359,Li2CrSi4O11,0.528,
mp-758360,LiVP2O7,2.1822,
mp-758361,Li2VP3O10,2.2154,
mp-758364,LiP4WO12,3.948699999999999,
mp-758366,Li3P3WO11,3.9619,
mp-758367,LiP4WO12,4.1833,
mp-758368,LiP4WO12,4.338999999999999,
mp-758369,Li4Co(SiO3)3,2.9541999999999997,
mp-758370,Li2P5WO15,1.509,
mp-758372,Li2CoSiO4,2.8528,
mp-758373,LiCoPO4,3.1804,
mp-758376,Li3Sn2(PO4)3,2.1707,
mp-758377,LiV(PO3)3,2.9068,
mp-758378,V2NiH6(NO3)2,2.2609,
mp-758379,Y11Ta5O28,1.064499999999999,
mp-758384,Li5VO4F,1.150399999999999,
mp-758385,LiPWO5,2.5125,
mp-758386,Li4V(PO3)6,3.035599999999999,
mp-758389,LiNb(TeO4)3,1.5979,
mp-758390,LiNiPO4,3.7343,
mp-758391,KMn2P2HO9,0.647,
mp-758392,LiCoCO4,0.9612,
mp-758394,LiP3(WO6)2,2.5259,
mp-758397,Fe2OF3,1.6847,
mp-758398,LiFe3P3O11,3.4299,
mp-758399,Li2VCrP2(HO5)2,1.9543,
mp-758401,LiV2(PO4)3,1.238,
mp-758402,La11V12O36,0.8056000000000001,
mp-758403,LiP3W2O13,3.2149,
mp-758404,Li7V2P7O24,2.5942,
mp-758406,Li4V3P8O29,0.5437000000000001,
mp-758408,LiP4WO12,4.0623,
mp-758409,Li5Cr2Fe3(PO4)6,1.1066,
mp-758410,LiP3W2O13,3.3183,
mp-758411,Li3CoSiO5,1.201,
mp-758415,LiCuPO4,0.5083000000000001,
mp-758416,LiP2WO7,3.8467,
mp-758417,LiV4(PO4)3,2.119599999999999,
mp-758419,Li5V(P2O7)2,2.6712,
mp-758421,Li2FeSiO4,2.9991000000000003,
mp-758423,LiCoSiO4,1.303,
mp-758424,Li5V(PO4)3,1.6072000000000002,
mp-758425,Li3V(PO4)2,2.2408,
mp-758429,LiP4WO12,3.7826,
mp-758432,LiP3W2O13,3.452099999999999,
mp-758434,LiFeSiO4,2.5498000000000003,
mp-758436,LiFeSiO4,3.0214,
mp-758437,Li2Cr3O6,0.5059,
mp-758438,LiV3O5F3,1.1332,
mp-758440,Li11V16O32,0.9689,
mp-758443,LiVPO5,2.6904,
mp-758444,Li7V4O11F,1.5892,
mp-758446,LiV2(CO4)2,1.270499999999999,
mp-758451,LiV(PO3)3,2.5877,
mp-758453,Na2P2H4N2O5,4.9299,
mp-758454,LiP4WO13,2.5984,
mp-758455,LiP3W2O13,2.9335,
mp-758456,LiMnF3,3.5564,
mp-758458,LiV(PO3)4,2.5341,
mp-758459,LiFePO4,3.546599999999999,
mp-758460,LiP2WO8,3.540499999999999,
mp-758464,Li2MnF6,2.9989,
mp-758465,Li2FeSiO4,3.2416,
mp-758466,Li4VP2O9,1.3995,
mp-758467,LiP4WO12,1.505199999999999,
mp-758468,LiP4WO12,3.8888,
mp-758470,LiFe2P5O16,2.6611,
mp-758471,LiCoSiO4,0.9231,
mp-758472,LiMnCO4,1.0909,
mp-758473,Li2CoSiO4,2.8188999999999997,
mp-758474,Li4V3(OF2)4,1.4231,
mp-758479,LiP2WO8,0.8969,
mp-758480,Li3Mn3(PO4)4,0.6029,
mp-758482,V2Bi24O41,1.8048,
mp-758488,LiP3W2O13,3.8359,
mp-758490,Li2CrSiO4,2.7977,
mp-758492,LiSb3(PO5)2,2.9565,
mp-758493,Li2Fe2Si8O19,3.286299999999999,
mp-758494,Li2Fe(PO3)5,0.5941000000000001,
mp-758495,Li2Co2C2O7,2.171,
mp-758499,LiFeSiO4,3.001499999999999,
mp-758506,LiFeSiO4,3.0362,
mp-758507,LiFeSiO4,2.9878,
mp-758508,LiFe(CO3)2,1.474,
mp-758511,Li2V2(PO4)3,1.1589,
mp-758512,Li3Ti2Mn5O12,0.6082999999999991,
mp-758514,Li3Fe3(PO4)4,1.7429,
mp-758516,Li2Fe2(SiO3)3,3.3353,
mp-758519,LiFeSiO4,2.3779,
mp-758521,LiCoSiO4,1.3135,
mp-758527,K3ErSi3(HO5)2,4.9166,
mp-758528,Li3Mn5O2F9,1.9536,
mp-758529,LiFe(PO3)4,1.716,
mp-758533,Li3Sb(PO4)2,2.9459,
mp-758534,LiFe(PO3)4,2.5387,
mp-758535,LiFeP2O7,2.4679,
mp-758536,KAl2P2H4O11,0.7239000000000001,
mp-758538,Li4V7O12,0.9313,
mp-758540,Li7FeP4O14F,4.333600000000001,
mp-758541,Li2V2P2O9,1.731999999999999,
mp-758543,LiCoPO4,3.0726,
mp-758544,Li2CrSiO4,2.070499999999999,
mp-758546,Li2Co2(SiO3)3,2.867,
mp-758550,K4Li3Mn2O8,0.5697000000000001,
mp-758552,LiCoPO4,2.2674,
mp-758554,Li2AgF5,0.7303000000000001,
mp-758555,LiFe(PO3)3,3.6596,
mp-758557,Li3Fe3(PO4)4,1.9448,
mp-758560,FeOF,,1.23
mp-758561,LiFeP2O7,2.1111,
mp-758562,LiFeSiO4,,2.9
mp-758563,Li4Cr3Co3(NiO8)2,0.977499999999999,
mp-758564,Li2V(CO3)3,2.3592,
mp-758565,Li3Fe2(CO3)4,1.2655,
mp-758566,LiFe(PO3)4,2.4002,
mp-758569,Li3Fe2(SiO4)2,1.368399999999999,
mp-758570,LiV2(CO3)4,0.869599999999999,
mp-758571,Al11TlO17,4.590300000000001,
mp-758572,LiFeSiO4,2.8973,
mp-758574,LiFeSiO4,3.0317,
mp-758581,Li4Mn3Nb2Sn3O16,1.047399999999999,
mp-758583,LiVP2O7,2.230299999999999,
mp-758587,Li2CuPO4,1.5838,
mp-758589,Li5V3P8O29,0.813199999999999,
mp-758590,MnV4O12,1.3822,
mp-758595,Li2CrSiO4,1.6037,
mp-758596,LiFeSiO4,1.904099999999999,
mp-758597,K2TiSi3(HO5)2,3.1248,
mp-758598,LiFePO4,3.3005,
mp-758601,MnF3,1.3373,
mp-758602,LiFeSiO4,2.4299,
mp-758603,LiFeSiO4,3.0569,
mp-758604,LiAgF2,1.4767,
mp-758606,LiVF5,1.9181,
mp-758607,LiCoSiO4,0.7289000000000001,
mp-758608,Li4V2Fe5O12,0.945,
mp-758609,Li2Fe(PO3)4,4.1614,
mp-758610,Li3V4P2O8F9,1.9855,
mp-758611,LiFe4(PO4)3,2.4376,
mp-758612,LiMn(PO3)3,3.9735,
mp-758613,LiV(PO3)3,2.5658000000000003,
mp-758614,LiFeSiO4,2.7213000000000003,
mp-758615,Li4Cr2Si3O10,2.5003,
mp-758617,LiCoSiO4,0.8008000000000001,
mp-758621,V(CO3)2,0.773,
mp-758625,LiCo2C2O7,1.2187,
mp-758626,Bi17(WO11)3,1.2992,
mp-758631,Li2Fe2Si2O7,2.8779,
mp-758632,NaH2C2N3O,3.786299999999999,
mp-758633,LiFe2C2O7,1.5356,
mp-758634,LiP3(WO6)2,0.9246,
mp-758635,UH12S2O15,2.1945,
mp-758636,Li2Fe3(P2O7)2,3.7628999999999992,
mp-758637,Li2CoSiO4,2.981499999999999,
mp-758638,Li2CoSiO4,2.7987,
mp-758639,Li4Fe(SiO3)3,3.188699999999999,
mp-758640,Li2Cr(Si2O5)2,2.7634,
mp-758642,LiMn3(P3O10)2,0.615799999999999,
mp-758643,V(CO3)2,1.6328,
mp-758646,LiVF5,2.0523,
mp-758647,Li4V11O22,0.8909,
mp-758648,LiCoCO4,0.8183,
mp-758649,Li4Fe(PO3)6,4.6312,
mp-758651,Li3Sb3(PO4)4,3.69,
mp-758654,Li3Fe2(PO4)3,2.45,
mp-758655,H8C2BrN,4.7887,
mp-758656,Li2Mn7O12,0.7027999999999991,
mp-758657,Li2MnF6,2.640399999999999,
mp-758658,CaAl2(SiO4)2,4.994299999999999,
mp-758659,H2RuC3(ClO2)2,3.161,
mp-758661,LiFe3OF5,2.7297,
mp-758665,Li2CrO4,2.8863000000000003,
mp-758667,LiNi6O6F,2.2607,
mp-758669,LiV2(CO3)4,1.052299999999999,
mp-758670,Li3VF5,2.756699999999999,
mp-758671,LiMn(PO3)3,4.2979,
mp-758674,Li6V3P6WO24,1.5244,
mp-758675,TeH14C2(NO2)4,2.8115,
mp-758676,Li4(NiO2)11,0.7089999999999991,
mp-758677,Li4Ni5Sn(PO4)6,1.713299999999999,
mp-758678,LiFe(PO3)3,3.7629,
mp-758679,Li4V5O9F,1.7204000000000002,
mp-758680,Mn(Ni9O10)2,1.325899999999999,
mp-758681,LiCrPO4F,1.9908,
mp-758683,LiMnPO4F,0.9579,
mp-758684,Li2NiSnO4,2.334399999999999,
mp-758685,LiFe(PO3)3,3.9103,
mp-758686,LiMn3Al2(HO2)6,0.8307000000000001,
mp-758687,Li3P3(WO6)2,3.9071,
mp-758688,Li2CuF4,1.0489,
mp-758689,Li3CuF4,0.855699999999999,
mp-758691,LiFe2(BO3)2,1.5273999999999992,
mp-758693,Na4Al4H10O13,4.492,
mp-758694,Li3VF5,2.5572,
mp-758695,LiFeSiO4,3.0082,
mp-758697,LiMnP2O7,1.0106,
mp-758700,LiMn2O4,0.543399999999999,
mp-758702,Li6Co(SiO4)2,2.700299999999999,
mp-758703,LiCoSiO4,1.4410999999999992,
mp-758704,LiMn2(CO3)4,0.5408000000000001,
mp-758705,LiFe2(BO3)2,0.8048000000000001,
mp-758707,Li2Mn3WO8,1.072099999999999,
mp-758709,Li3Mn5(NiO6)2,0.504999999999999,
mp-758711,V6O11F,0.588599999999999,
mp-758712,Li2Cr2Si2O9,0.5571,
mp-758715,Li2CuSiO4,0.6586000000000001,
mp-758716,FeOF,1.2968,
mp-758719,Li4V2Fe3O10,0.8106000000000001,
mp-758720,Li5CuF6,1.6816,
mp-758721,LiV2P2H5O11,2.0013,
mp-758723,LiFe(PO3)3,4.206300000000001,
mp-758724,LiFe(PO3)4,2.3608,
mp-758725,Li2(CoO2)3,1.155199999999999,
mp-758730,LiFe2(BO3)2,1.499299999999999,
mp-758731,Li3Bi(PO4)2,3.7587,
mp-758734,Li2Cr2SiO6,2.8542,
mp-758737,LiFe(PO3)4,2.2489,
mp-758739,Li5V5O12,0.9266,
mp-758740,LiFe4(PO4)3,3.1359,
mp-758742,KY(H2N)4,2.6774,
mp-758744,Li2Cr3O6,0.5722,
mp-758745,LiCrSiO4,2.5989999999999998,
mp-758748,Co3OF5,1.156,
mp-758754,Li5Cr6P5O24,0.625,
mp-758755,Li3Co3OF7,2.6378,
mp-758761,Li3Mn2(CO3)4,0.5049,
mp-758762,LiFeP2O7,2.2122,
mp-758763,LiFeSi3O8,3.2044,
mp-758766,Li3FeSi2O7,1.6789,
mp-758767,LiCoSiO4,1.2407,
mp-758768,Fe2C2O7,1.4501,
mp-758770,Li2Mg3Ti6O16,3.3317,
mp-758771,LiFeP2O7,2.5909,
mp-758773,FeOF,1.3029,
mp-758774,Li4Fe7(PO4)6,3.2706,
mp-758775,CsMnH4(OF2)2,2.1071,
mp-758776,Li3V3P8O29,0.5884,
mp-758777,LiFe(PO3)4,2.6515999999999997,
mp-758778,LiFe4(PO4)3,3.3552,
mp-758779,LiMnF3,3.8879,
mp-758780,LiBiP2O7,4.3763,
mp-758781,Li3Mn(PO4)2,1.2615,
mp-758782,FeOF,0.7532999999999991,
mp-758783,LiCoPO4,2.7319,
mp-758786,Li4VO3F2,1.6766,
mp-758790,LiFe(PO3)4,2.4819,
mp-758792,Li3CrSi2O7,2.7192,
mp-758795,Li2Fe2(SiO3)3,2.9576,
mp-758798,Li2FePO4F,3.8335999999999992,
mp-758799,Li9Co15O28,0.5489,
mp-7588,CdGeO3,1.3002,
mp-758800,B84O11,2.5780000000000003,
mp-758801,LiFe(PO3)4,2.1987,
mp-758804,V2OF5,0.8217999999999991,
mp-758805,Li2VO2F,0.9866,
mp-758806,B5PH4Cl,4.2707,
mp-758807,Li5MnP2(O4F)2,1.627399999999999,
mp-758808,Li6MnO3F2,2.48,
mp-758810,LiBi2P3O11,3.5495,
mp-758811,Li3Co2Si3O10,0.7239000000000001,
mp-758812,Li3Sb2(PO4)3,3.230299999999999,
mp-758815,Li2Mn(PO3)4,3.8417,
mp-758816,Li2Mn(PO4)2,0.6134000000000001,
mp-758819,Li3V2P2O8F3,2.3625,
mp-758823,Li2FeSiO4,3.1827,
mp-758824,LiMnPH2O5,3.715899999999999,
mp-758825,LiFeSiO4,2.9838,
mp-758826,NaMn(HO)3,1.9477,
mp-758829,Nb2OF8,4.2124,
mp-758830,Li2Fe2(SiO3)3,2.985399999999999,
mp-758833,CoPH16NO10,3.2515,
mp-758834,Mn3(Ni17O20)2,1.136,
mp-758836,Li4Ti3O8,1.740399999999999,
mp-758837,LiCu(PO3)2,1.5076,
mp-758838,Li4Mn5(NiO6)2,0.6548,
mp-758839,NiP4H16(NO8)2,4.443,
mp-758842,NbH14C4NO14,3.206,
mp-758844,Li3CuSiO4,0.8401000000000001,
mp-758845,Ba5Nb2O10,2.368,
mp-758847,Li3Fe(PO4)2,2.2422,
mp-758851,VFe3Ni2(PO4)6,1.2105,
mp-758853,Li4Fe3Co(PO4)4,1.6186,
mp-758855,LiZnBO3,3.556,
mp-758856,LiCuPO4,0.5295000000000001,
mp-758857,VOF2,1.0315,
mp-758858,Li2VO2F,1.4028,
mp-758860,Li5Fe8(BO3)8,1.3865,
mp-758861,Li3AgF4,2.726499999999999,
mp-758862,LiFeSiO4,3.0364,
mp-758863,Sn2N2O,0.5525999999999991,
mp-758864,Li5V3P8O29,1.144,
mp-758865,Li2Fe(PO3)4,4.3957,
mp-758866,Na2Li4Ni2C4SO16,3.5983,
mp-758869,LiV2(PO4)3,1.2123,
mp-758872,Li2TiMn3O8,0.9985,
mp-758873,Cr2O5F2,2.3434,
mp-758875,CrOF,1.424599999999999,
mp-758876,Li2MnF4,4.2622,
mp-758877,Li7Mn7P6(O8F)3,3.1773,
mp-758878,Li3Fe8O3F13,2.3476,
mp-758881,Li4Mn2Si4O13,1.329699999999999,
mp-758882,K2CoP4(HO2)8,3.2712,
mp-758883,LiFe(PO3)4,2.2948,
mp-758889,LiFe4(PO4)3,3.222,
mp-758894,Li2Ti(TeO4)3,1.7739,
mp-758895,Ta2Tl2P7HO24,3.1562,
mp-758896,Li4Ti2V3O10,0.674999999999999,
mp-758898,Ti6Co3O16,0.8250999999999991,
mp-758899,Sb2OF8,2.1494,
mp-7589,Mg2NF,2.127399999999999,
mp-758900,Li10Fe(SiO5)2,1.8235,
mp-758901,LiVO2,1.265599999999999,
mp-758903,Li2VP4(H4O5)4,2.6643,
mp-758905,Li6Cr5(P2O7)4,2.284,
mp-758907,CrH18I7N6,1.421199999999999,
mp-758909,LiFePO4,3.6487,
mp-758910,Li2Fe(SiO3)2,3.036299999999999,
mp-758911,Li2Fe(Si2O5)2,3.5622,
mp-758912,TiMn3Te2(PO4)6,1.3624,
mp-758913,Li17(Co4O9)2,0.9383,
mp-758914,RbLiVPO5,2.3554,
mp-758915,Li3Fe8(BO3)8,1.4018000000000002,
mp-758916,Ga2P3H12(NO4)3,4.2638,
mp-758920,Ba3V2P6(HO4)6,1.823299999999999,
mp-758921,LiFePO4,3.763899999999999,
mp-758923,SbAsAuF9,3.0581,
mp-758925,Na6Zn3As4H6O19,3.0051,
mp-758926,LiFePO4,3.900399999999999,
mp-758928,Li2V(CO3)2,2.5207,
mp-758929,Li2Cu(PO3)4,0.6563999999999991,
mp-758930,Na5FeHO4,1.5199,
mp-758931,LiNi5O3F5,2.6608,
mp-758932,Li5FeHO4,2.489999999999999,
mp-758933,B8O,2.3536,
mp-758935,Li4Fe7(PO4)6,3.2132,
mp-758936,Na2CoP4(H4O5)4,3.272199999999999,
mp-758937,Li3Mn2(PO4)3,0.7339,
mp-758939,LiFeSiO4,2.889199999999999,
mp-758940,LiFeSiO4,2.1901,
mp-758941,Li2Fe(PO3)4,2.2976,
mp-758942,NaYH8(CO3)4,3.4615,
mp-758944,LiBi(PO3)4,4.4954,
mp-758947,Li7Mn7P6(O8F)3,2.9645,
mp-758948,Cs2H6CO6,4.0513,
mp-758949,Li2VGa3O8,2.5346,
mp-758950,V4O5F7,0.5948,
mp-758951,MnOF,0.8831,
mp-758953,P2H12BrN7,4.3765,
mp-758954,LiNi3O3F,2.3555,
mp-758956,Li3Mn2(PO4)3,0.8166000000000001,
mp-758957,As2HPbF13,4.6104,
mp-758960,Li4Ti2Fe5O12,1.5208,
mp-758961,Li3Fe4(BO3)4,1.32,
mp-758962,Li3Fe2(PO4)3,2.2006,
mp-758963,Li2Cr2CoO6,0.6526000000000001,
mp-758964,Li2Ti(FeO3)2,1.817699999999999,
mp-758965,LiFe5P3O13,2.9798,
mp-758966,LiBi(PO3)4,4.7196,
mp-758967,VOF,1.2137,
mp-758968,LiFeSiO4,2.7318,
mp-758969,Li2Mn(SO4)2,4.5945,
mp-758971,Li3Fe5(PO4)6,1.8148,
mp-758973,Li3Fe2(SiO4)2,1.380099999999999,
mp-758974,FeB18H32(C4S)2,1.9808999999999992,
mp-758977,LiFeSiO4,1.9498,
mp-758979,Li2Ti2Mn5O12,0.774099999999999,
mp-758981,Li3Mn(Si2O5)3,1.344399999999999,
mp-758982,Li3Fe(PO4)2,2.5097,
mp-758985,RbTiPS5,1.2097,
mp-758986,LiMn(PO3)4,1.0768,
mp-758989,P2HNF4,4.8939,
mp-758991,LiFeSiO4,2.1612,
mp-758992,LiFe4(PO4)3,2.9236,
mp-758993,Li2Cr2P2O7F2,2.219799999999999,
mp-758995,MnAlP2(HO)15,3.7952,
mp-758997,LiCuCO3,1.459299999999999,
mp-759000,LiFe4(PO4)3,3.1139,
mp-759003,Li3V3P8O29,1.1878,
mp-759008,LiMn2(CO4)2,0.5196000000000001,
mp-759009,Na5NiHO4,1.494299999999999,
mp-759010,LiVP2(HO4)2,1.948,
mp-759012,Li2Fe(PO3)4,3.7503,
mp-759013,LiVCrP2(HO5)2,1.2295999999999991,
mp-759014,Li4MnO2F3,1.380999999999999,
mp-759015,Li5Fe4P4O16F,3.932,
mp-759016,Li2Fe2Si2O7,3.0866,
mp-759017,LiMn(PO3)4,1.8218,
mp-759020,LiFeSiO4,2.4486,
mp-759021,Li2Mn2P2O9,0.716699999999999,
mp-759023,LiMnF3,3.4454,
mp-759026,LiMn3P2(HO3)4,0.8147000000000001,
mp-759028,Li3Sb3(PO4)4,3.3385,
mp-759029,LiBiP2O7,3.4584,
mp-759030,KSmH4(N2O7)2,3.3251,
mp-759031,Bi19(O9F)3,2.009699999999999,
mp-759033,LiFe(PO3)4,2.502799999999999,
mp-759035,LiVF5,2.0636,
mp-759036,LiMn5P3O13,2.9249,
mp-759037,Fe9O10,1.6184,
mp-759039,Li3V3P8O29,1.1872,
mp-759040,LiMn2(PO3)5,4.3842,
mp-759041,Li4Ti2Fe3O10,1.4303,
mp-759042,LiMnF3,3.2651,
mp-759045,VOF,1.1326,
mp-759046,LiFe(PO3)4,1.4224,
mp-759047,Li4CrP2(O4F)2,0.5884,
mp-759048,LiMnF3,3.2519,
mp-759050,Li6FeCo9O20,0.5032000000000001,
mp-759052,Li2Mn3F8,3.117299999999999,
mp-759053,LiFeSiO4,2.6185,
mp-759055,Li3Mn4P3H12O19,2.6208,
mp-759056,Li4Ti2Mn3O10,0.9358,
mp-759059,Li3Mn3(PO4)4,0.901,
mp-759061,Li3Cr3CoO8,1.0004,
mp-759062,LiCoPO4,3.0117,
mp-759063,Li2Fe(Si2O5)2,3.426199999999999,
mp-759064,LiFeSiO4,1.830299999999999,
mp-759065,Li3V2(PO4)3,1.8559,
mp-759070,Li4Fe3P3O12F,3.586899999999999,
mp-759071,LiSb(PO3)4,4.323600000000001,
mp-759076,Mn2H8S3(NO6)2,4.5273,
mp-759078,Li4V3P8O29,1.0671,
mp-759080,FeOF,1.3000999999999991,
mp-759082,Li2VCrP2(O4F)2,1.889499999999999,
mp-759085,V4(OF3)3,1.3815,
mp-759086,LiVF5,2.2331,
mp-759087,LiFeSiO4,3.0101,
mp-759089,Li3V3O3F5,0.8607,
mp-759092,LiFePO4,2.8914,
mp-759093,LiMnF3,3.8236,
mp-759095,LiSn2P4H3O16,3.4964,
mp-759097,VF3,1.6507,
mp-759099,Li3Sb(PO4)2,2.9062,
mp-759102,Li3V2(O2F)2,1.005199999999999,
mp-759103,LiMn(PO3)3,4.6595,
mp-759104,LiV3P2(HO3)4,2.0421,
mp-759105,Ni6OF11,0.520099999999999,
mp-759106,Li2Fe3(SiO4)2,2.4332000000000003,
mp-759107,Li4Mn3P3O12F,3.576,
mp-759114,LiCoSiO4,1.4128,
mp-759115,LiMn5O3F5,0.8525,
mp-759117,Li2SbP3O10,3.857199999999999,
mp-759118,LiMn3Al2(HO2)6,0.5964,
mp-759120,LiMn2OF3,1.6056,
mp-759121,LiFeSiO4,2.284799999999999,
mp-759122,LiBiP2O7,4.4244,
mp-759123,LiMnPO4F,1.1474,
mp-759125,Li2VF7,1.7343000000000002,
mp-759127,Li4Mn5(FeO6)2,0.9478,
mp-759128,Li3Sb2(PO4)3,3.6068,
mp-759129,Li5Fe8(BO3)8,1.397,
mp-759132,Li3V3O5F3,1.015299999999999,
mp-759135,LiNi4(PO4)3,2.920699999999999,
mp-759136,LiMn5O10,0.542899999999999,
mp-759138,Li2MnFe(PO4)2,3.9508,
mp-759139,Li2VO2F,1.704199999999999,
mp-759140,Li2MnF6,2.7132,
mp-759141,LiBi(PO3)4,4.454099999999999,
mp-759142,Mn2(CO3)3,0.6899000000000001,
mp-759143,Li2V(FeO3)2,1.4874,
mp-759145,LiCoSiO4,1.4868,
mp-759147,Li2VPO4F,2.7365,
mp-759149,Li3CrCo3O8,0.780199999999999,
mp-759150,LiVOF2,1.6529999999999991,
mp-759152,LiMn(PO3)3,3.967399999999999,
mp-759154,Li5Mn4P4O16F,3.7058,
mp-759155,Li2Fe2C2O7,3.3943,
mp-759157,V3(OF3)2,1.3419,
mp-759158,Li3MnF5,3.852,
mp-759159,Li5Fe8(BO3)8,1.3062,
mp-759160,Li2Fe2SiO6,2.2436,
mp-759162,Li2V3P5O18,1.058099999999999,
mp-759163,VOF2,1.1776,
mp-759166,LiMnOF2,0.7469999999999991,
mp-759167,Li3Fe8(BO3)8,1.4476,
mp-759168,Li3V(OF)2,0.5186000000000001,
mp-759170,Li2Mn3F8,3.4757,
mp-759172,TaSb3O8,2.0369,
mp-759173,LiV3O8,1.3453,
mp-759174,Na6CoO4,0.7895999999999991,
mp-759175,Li5V3P8O29,0.7304,
mp-759179,LiNiOF,2.3596,
mp-759181,LiMn(PO3)3,4.8319,
mp-759183,K2Mg(H2N)4,2.5305,
mp-759184,Li3VF5,2.6106,
mp-759185,LiSb(PO3)4,3.8986,
mp-759186,LiVF5,2.0748,
mp-759188,LiMn5P3O13,2.3593,
mp-759189,MnAl2P2(HO)18,4.0877,
mp-759193,FeOF,0.6595000000000001,
mp-759194,Li19Cr4P8O35F,1.9694,
mp-759198,Li2AgF3,1.8732,
mp-759199,Li4Cr3FeO8,2.149299999999999,
mp-759200,V4(OF3)3,1.6881,
mp-759202,Li2CrPO4F,2.415,
mp-759204,Fe2C2O7,2.1604,
mp-759205,Li3TiMn3O8,1.1755,
mp-759206,LiMn10(PO4)7,3.0141,
mp-759207,LiSb(TeO4)3,1.4001,
mp-759211,La2H22S6N6O23,4.3926,
mp-759212,LiCoSiO4,0.7348999999999991,
mp-759213,Li4MnV3O8,0.560199999999999,
mp-759214,Co(PO3)3,1.2122,
mp-759215,Li6Mg(Ni6O13)2,0.6691,
mp-759216,LiY3WO8,2.8392,
mp-759217,Li2VF4,2.6649000000000003,
mp-759218,NaV(PO4)2,1.8202,
mp-759220,Li2MnPO4F,4.015099999999999,
mp-759223,Sn(SO4)2,2.5683,
mp-759224,Li5CuF8,0.9652,
mp-759225,Li2Cr4P4O15,2.0709,
mp-759226,V3OF11,2.1889,
mp-759227,Li3Sb2(PO4)3,3.603499999999999,
mp-759228,Li2FeP4(H4O5)4,4.0948,
mp-759229,Li2FePO4F,3.9282,
mp-759230,NaAl11O17,4.4497,
mp-759231,Li7V4O11F,1.036,
mp-759232,LiMnV(P2O7)2,1.369399999999999,
mp-759234,Li3CuF6,1.0976,
mp-759237,LiFe2(BO3)2,1.5182,
mp-759238,Li2Mn(SiO3)2,2.9475,
mp-759239,Li3Fe4(BO3)4,1.5864,
mp-759241,Li4Fe7O12,1.268599999999999,
mp-759242,InH10N2Cl5O,3.5906,
mp-759243,Li3V2(O2F)2,1.2691,
mp-759244,Li12Nb14ZnO42,3.250099999999999,
mp-759245,Li4NbFe5(PO4)6,0.5354999999999991,
mp-759248,FeOF,1.384,
mp-759249,Li2Mn2F7,0.6603,
mp-759251,LiSb(PO3)4,4.234199999999999,
mp-759254,LiBi4P7O24,3.8273,
mp-759255,LiCoH8(CO5)2,0.7181000000000001,
mp-759256,Li6MnV3(PO4)6,1.016099999999999,
mp-759258,LiFe2OF3,2.864,
mp-759260,LiMn(PO3)4,1.365999999999999,
mp-759261,LiCoSiO4,1.4009,
mp-759263,Li3Bi3(PO4)4,3.4719,
mp-759264,LiMn4(PO4)3,2.867499999999999,
mp-759268,FeOF,1.5767,
mp-759269,Fe2CuAs2(HO5)2,0.7757000000000001,
mp-759270,Li5Fe(SiO4)2,2.0335,
mp-759272,Li5Cr3NiO8,3.0727,
mp-759273,NbV2Fe3(PO4)6,0.8916000000000001,
mp-759274,Li4Mn2V5O12,1.248999999999999,
mp-759276,VOF,2.03,
mp-759279,Li9Cr4(BO3)8,0.5127,
mp-759280,LiZr2(PO4)3,4.430700000000001,
mp-759281,LiFeSiO4,2.9108,
mp-759282,Li3Fe2(PO4)3,2.380099999999999,
mp-759284,FeOF,1.5979,
mp-759285,Li4Fe7(OF7)2,3.13,
mp-759288,GaH5(NF)2,2.7259,
mp-759289,LiBi(PO3)4,4.6484,
mp-759290,Li3Bi2(PO4)3,3.6043,
mp-759292,Li2Fe3(BO3)3,0.5669000000000001,
mp-759293,Li2CrPO4F,2.6327,
mp-759294,Li4Fe3TeO8,1.753,
mp-759297,Li2Mn(FeO3)2,0.871799999999999,
mp-759298,Li5V3P8O29,1.1766,
mp-759299,Li2MnP4(H4O5)4,4.3228,
mp-759300,Li7V7P6(O8F)3,2.545899999999999,
mp-759301,Li(CoO2)3,1.1138,
mp-759303,CsB10H13C,4.9909,
mp-759304,Na3MnO3,0.6771,
mp-759305,Li3Mn2P2(O4F)2,0.671999999999999,
mp-759307,TiNb2O7,,2.91
